Precomputing item embeddings...
Retry 0 for AHGVCDU5AWJGFESCEVHFRKTFVMVQ: Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-3.5-turbo in organization org-cweJKFXoodgdsEBuNpN6mcxm on requests per min (RPM): Limit 10000, Used 10000, Requested 1. Please try again in 6ms. Visit https://platform.openai.com/account/rate-limits to learn more.', 'type': 'requests', 'param': None, 'code': 'rate_limit_exceeded'}}
Retry 0 for AFAQBPD5DEF52ENHZCBFOVJW6JXA: Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-3.5-turbo in organization org-cweJKFXoodgdsEBuNpN6mcxm on requests per min (RPM): Limit 10000, Used 10000, Requested 1. Please try again in 6ms. Visit https://platform.openai.com/account/rate-limits to learn more.', 'type': 'requests', 'param': None, 'code': 'rate_limit_exceeded'}}
Retry 0 for AHDSYTHGXBUBLTMENJUT6Y33WXBQ: Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-3.5-turbo in organization org-cweJKFXoodgdsEBuNpN6mcxm on requests per min (RPM): Limit 10000, Used 10000, Requested 1. Please try again in 6ms. Visit https://platform.openai.com/account/rate-limits to learn more.', 'type': 'requests', 'param': None, 'code': 'rate_limit_exceeded'}}
Retry 0 for AENCG3H72DJVVEZ7MR7DDFZJQMKA: Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-3.5-turbo in organization org-cweJKFXoodgdsEBuNpN6mcxm on requests per min (RPM): Limit 10000, Used 10000, Requested 1. Please try again in 6ms. Visit https://platform.openai.com/account/rate-limits to learn more.', 'type': 'requests', 'param': None, 'code': 'rate_limit_exceeded'}}
Retry 0 for AGXVNXYWGKVL5LXNA2KH6GVQKQWQ: Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-3.5-turbo in organization org-cweJKFXoodgdsEBuNpN6mcxm on requests per min (RPM): Limit 10000, Used 10000, Requested 1. Please try again in 6ms. Visit https://platform.openai.com/account/rate-limits to learn more.', 'type': 'requests', 'param': None, 'code': 'rate_limit_exceeded'}}
Retry 0 for AHMKBFEBAU5WB5H65G4F4W5B6DQA: Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-3.5-turbo in organization org-cweJKFXoodgdsEBuNpN6mcxm on requests per min (RPM): Limit 10000, Used 10000, Requested 1. Please try again in 6ms. Visit https://platform.openai.com/account/rate-limits to learn more.', 'type': 'requests', 'param': None, 'code': 'rate_limit_exceeded'}}
Retry 0 for AELY4WXRHSVRO74P2MJMMNY2SKTQ: Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-3.5-turbo in organization org-cweJKFXoodgdsEBuNpN6mcxm on requests per min (RPM): Limit 10000, Used 10000, Requested 1. Please try again in 6ms. Visit https://platform.openai.com/account/rate-limits to learn more.', 'type': 'requests', 'param': None, 'code': 'rate_limit_exceeded'}}
Retry 0 for AEPYTQPD4LMY5DFSKKMBCGJAONTQ: Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-3.5-turbo in organization org-cweJKFXoodgdsEBuNpN6mcxm on requests per min (RPM): Limit 10000, Used 10000, Requested 1. Please try again in 6ms. Visit https://platform.openai.com/account/rate-limits to learn more.', 'type': 'requests', 'param': None, 'code': 'rate_limit_exceeded'}}
Retry 0 for AHLLOEGPXGVWQDZEJP5VJM63YZGQ: Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-3.5-turbo in organization org-cweJKFXoodgdsEBuNpN6mcxm on requests per min (RPM): Limit 10000, Used 10000, Requested 1. Please try again in 6ms. Visit https://platform.openai.com/account/rate-limits to learn more.', 'type': 'requests', 'param': None, 'code': 'rate_limit_exceeded'}}
Retry 0 for AFOTC25H2MGTIMQEBTC5DBXPZD4A: Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-3.5-turbo in organization org-cweJKFXoodgdsEBuNpN6mcxm on requests per min (RPM): Limit 10000, Used 10000, Requested 1. Please try again in 6ms. Visit https://platform.openai.com/account/rate-limits to learn more.', 'type': 'requests', 'param': None, 'code': 'rate_limit_exceeded'}}
Retry 1 for AGVJWWCXWDBEDSVBJJATVMGKJRSA: Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-3.5-turbo in organization org-cweJKFXoodgdsEBuNpN6mcxm on requests per min (RPM): Limit 10000, Used 10000, Requested 1. Please try again in 6ms. Visit https://platform.openai.com/account/rate-limits to learn more.', 'type': 'requests', 'param': None, 'code': 'rate_limit_exceeded'}}
Retry 0 for AEBMCSDQG6DEGMXWLENHWDFZCFGQ: Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-3.5-turbo in organization org-cweJKFXoodgdsEBuNpN6mcxm on requests per min (RPM): Limit 10000, Used 10000, Requested 1. Please try again in 6ms. Visit https://platform.openai.com/account/rate-limits to learn more.', 'type': 'requests', 'param': None, 'code': 'rate_limit_exceeded'}}
Retry 1 for AGBVLRUC2VA7F3T5WUMF75ELPH3A: Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-3.5-turbo in organization org-cweJKFXoodgdsEBuNpN6mcxm on requests per min (RPM): Limit 10000, Used 10000, Requested 1. Please try again in 6ms. Visit https://platform.openai.com/account/rate-limits to learn more.', 'type': 'requests', 'param': None, 'code': 'rate_limit_exceeded'}}
Retry 0 for AGU3VUJAVPT6N54PSXQ4TI6T32VA: Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-3.5-turbo in organization org-cweJKFXoodgdsEBuNpN6mcxm on requests per min (RPM): Limit 10000, Used 10000, Requested 1. Please try again in 6ms. Visit https://platform.openai.com/account/rate-limits to learn more.', 'type': 'requests', 'param': None, 'code': 'rate_limit_exceeded'}}
Retry 0 for AEDDCM3OBYLVNEIAW62XJYZHWNWQ: Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-3.5-turbo in organization org-cweJKFXoodgdsEBuNpN6mcxm on requests per min (RPM): Limit 10000, Used 10000, Requested 1. Please try again in 6ms. Visit https://platform.openai.com/account/rate-limits to learn more.', 'type': 'requests', 'param': None, 'code': 'rate_limit_exceeded'}}
Retry 0 for AFNTEWYU6BYBPONE6RXJ2REWBDQQ: Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-3.5-turbo in organization org-cweJKFXoodgdsEBuNpN6mcxm on requests per min (RPM): Limit 10000, Used 10000, Requested 1. Please try again in 6ms. Visit https://platform.openai.com/account/rate-limits to learn more.', 'type': 'requests', 'param': None, 'code': 'rate_limit_exceeded'}}
Retry 1 for AHUG4YZTXGN33EBEG2LMLWZIM3NA: Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-3.5-turbo in organization org-cweJKFXoodgdsEBuNpN6mcxm on requests per min (RPM): Limit 10000, Used 10000, Requested 1. Please try again in 6ms. Visit https://platform.openai.com/account/rate-limits to learn more.', 'type': 'requests', 'param': None, 'code': 'rate_limit_exceeded'}}
Retry 0 for AEN36VBWCQ3WOYOGBU4OMD4Z6BRQ: Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-3.5-turbo in organization org-cweJKFXoodgdsEBuNpN6mcxm on requests per min (RPM): Limit 10000, Used 10000, Requested 1. Please try again in 6ms. Visit https://platform.openai.com/account/rate-limits to learn more.', 'type': 'requests', 'param': None, 'code': 'rate_limit_exceeded'}}
Retry 0 for AGQXJTA3PA6ZRZ77LJMLCH5YSBVA: Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-3.5-turbo in organization org-cweJKFXoodgdsEBuNpN6mcxm on requests per min (RPM): Limit 10000, Used 10000, Requested 1. Please try again in 6ms. Visit https://platform.openai.com/account/rate-limits to learn more.', 'type': 'requests', 'param': None, 'code': 'rate_limit_exceeded'}}
Retry 0 for AFPAJPIC36BVWKUH7GBJD6L7MVPA: Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-3.5-turbo in organization org-cweJKFXoodgdsEBuNpN6mcxm on requests per min (RPM): Limit 10000, Used 10000, Requested 1. Please try again in 6ms. Visit https://platform.openai.com/account/rate-limits to learn more.', 'type': 'requests', 'param': None, 'code': 'rate_limit_exceeded'}}
Retry 0 for AF427VLLJIHA36SHJAWPVYWETVGQ: Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-3.5-turbo in organization org-cweJKFXoodgdsEBuNpN6mcxm on requests per min (RPM): Limit 10000, Used 10000, Requested 1. Please try again in 6ms. Visit https://platform.openai.com/account/rate-limits to learn more.', 'type': 'requests', 'param': None, 'code': 'rate_limit_exceeded'}}
Retry 0 for AH6OW2ORVZUM2DMV2JRLCIPE6ADQ: Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-3.5-turbo in organization org-cweJKFXoodgdsEBuNpN6mcxm on requests per min (RPM): Limit 10000, Used 10000, Requested 1. Please try again in 6ms. Visit https://platform.openai.com/account/rate-limits to learn more.', 'type': 'requests', 'param': None, 'code': 'rate_limit_exceeded'}}
Retry 1 for AE7BPOBJERS5MQBUI634A6RQES7A: Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-3.5-turbo in organization org-cweJKFXoodgdsEBuNpN6mcxm on requests per min (RPM): Limit 10000, Used 10000, Requested 1. Please try again in 6ms. Visit https://platform.openai.com/account/rate-limits to learn more.', 'type': 'requests', 'param': None, 'code': 'rate_limit_exceeded'}}
Retry 0 for AHT4YANDIORBVF46WFUJ5P7VNIEQ: Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-3.5-turbo in organization org-cweJKFXoodgdsEBuNpN6mcxm on requests per min (RPM): Limit 10000, Used 10000, Requested 1. Please try again in 6ms. Visit https://platform.openai.com/account/rate-limits to learn more.', 'type': 'requests', 'param': None, 'code': 'rate_limit_exceeded'}}
Retry 1 for AE43PPK4CB65ZUTK24W3PSJ3S5BQ: Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-3.5-turbo in organization org-cweJKFXoodgdsEBuNpN6mcxm on requests per min (RPM): Limit 10000, Used 10000, Requested 1. Please try again in 6ms. Visit https://platform.openai.com/account/rate-limits to learn more.', 'type': 'requests', 'param': None, 'code': 'rate_limit_exceeded'}}
Retry 0 for AFJBI6SDR32U2WZ4G3MAML47LBYQ: Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-3.5-turbo in organization org-cweJKFXoodgdsEBuNpN6mcxm on requests per min (RPM): Limit 10000, Used 10000, Requested 1. Please try again in 6ms. Visit https://platform.openai.com/account/rate-limits to learn more.', 'type': 'requests', 'param': None, 'code': 'rate_limit_exceeded'}}
Retry 0 for AFB3GVPI5RXETLYSB6BTEY2QOYSQ: Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-3.5-turbo in organization org-cweJKFXoodgdsEBuNpN6mcxm on requests per min (RPM): Limit 10000, Used 10000, Requested 1. Please try again in 6ms. Visit https://platform.openai.com/account/rate-limits to learn more.', 'type': 'requests', 'param': None, 'code': 'rate_limit_exceeded'}}
Retry 0 for AEHTPUSFO2W73NCEW3FB5RFUA23Q: Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-3.5-turbo in organization org-cweJKFXoodgdsEBuNpN6mcxm on requests per min (RPM): Limit 10000, Used 10000, Requested 1. Please try again in 6ms. Visit https://platform.openai.com/account/rate-limits to learn more.', 'type': 'requests', 'param': None, 'code': 'rate_limit_exceeded'}}
Retry 0 for AEKAFZ2KBA4BGYVOH34O4L42EJMQ: Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-3.5-turbo in organization org-cweJKFXoodgdsEBuNpN6mcxm on requests per min (RPM): Limit 10000, Used 10000, Requested 1. Please try again in 6ms. Visit https://platform.openai.com/account/rate-limits to learn more.', 'type': 'requests', 'param': None, 'code': 'rate_limit_exceeded'}}
Retry 0 for AGZ5RS2GSWYRUX6MR6DQRP36DVZQ: Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-3.5-turbo in organization org-cweJKFXoodgdsEBuNpN6mcxm on requests per min (RPM): Limit 10000, Used 10000, Requested 1. Please try again in 6ms. Visit https://platform.openai.com/account/rate-limits to learn more.', 'type': 'requests', 'param': None, 'code': 'rate_limit_exceeded'}}
Retry 0 for AFOF7WDCUULN7NVL7MMSZA5XMWYQ: Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-3.5-turbo in organization org-cweJKFXoodgdsEBuNpN6mcxm on requests per min (RPM): Limit 10000, Used 10000, Requested 1. Please try again in 6ms. Visit https://platform.openai.com/account/rate-limits to learn more.', 'type': 'requests', 'param': None, 'code': 'rate_limit_exceeded'}}
Retry 1 for AETHXF2R7TU7PWP4NRKYHQ2D7S3Q: Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-3.5-turbo in organization org-cweJKFXoodgdsEBuNpN6mcxm on requests per min (RPM): Limit 10000, Used 10000, Requested 1. Please try again in 6ms. Visit https://platform.openai.com/account/rate-limits to learn more.', 'type': 'requests', 'param': None, 'code': 'rate_limit_exceeded'}}
Retry 0 for AHZVLQRMSGA3A4MR3GDESRVTBTWQ: Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-3.5-turbo in organization org-cweJKFXoodgdsEBuNpN6mcxm on requests per min (RPM): Limit 10000, Used 10000, Requested 1. Please try again in 6ms. Visit https://platform.openai.com/account/rate-limits to learn more.', 'type': 'requests', 'param': None, 'code': 'rate_limit_exceeded'}}
Retry 0 for AH4WHFD6VD5S43DGK36WYTIB2QKA: Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-3.5-turbo in organization org-cweJKFXoodgdsEBuNpN6mcxm on requests per min (RPM): Limit 10000, Used 10000, Requested 1. Please try again in 6ms. Visit https://platform.openai.com/account/rate-limits to learn more.', 'type': 'requests', 'param': None, 'code': 'rate_limit_exceeded'}}
Retry 0 for AFBHMGKWKYO2VFFVVLMICV6SWITQ: Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-3.5-turbo in organization org-cweJKFXoodgdsEBuNpN6mcxm on requests per min (RPM): Limit 10000, Used 10000, Requested 1. Please try again in 6ms. Visit https://platform.openai.com/account/rate-limits to learn more.', 'type': 'requests', 'param': None, 'code': 'rate_limit_exceeded'}}
Retry 0 for AFUPH66FNJLRBBKDRCTJEBDEAZOQ: Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-3.5-turbo in organization org-cweJKFXoodgdsEBuNpN6mcxm on requests per min (RPM): Limit 10000, Used 10000, Requested 1. Please try again in 6ms. Visit https://platform.openai.com/account/rate-limits to learn more.', 'type': 'requests', 'param': None, 'code': 'rate_limit_exceeded'}}
Retry 0 for AHF2RLRRQYL4LZGRDMBQQZ4M3HEA: Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-3.5-turbo in organization org-cweJKFXoodgdsEBuNpN6mcxm on requests per min (RPM): Limit 10000, Used 10000, Requested 1. Please try again in 6ms. Visit https://platform.openai.com/account/rate-limits to learn more.', 'type': 'requests', 'param': None, 'code': 'rate_limit_exceeded'}}
Retry 1 for AFK7P5YXA4RZQLNIKBU6OA2VTPDQ: Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-3.5-turbo in organization org-cweJKFXoodgdsEBuNpN6mcxm on requests per min (RPM): Limit 10000, Used 10000, Requested 1. Please try again in 6ms. Visit https://platform.openai.com/account/rate-limits to learn more.', 'type': 'requests', 'param': None, 'code': 'rate_limit_exceeded'}}
Retry 1 for AESDU6ZDMWEVQYBSKFUV2JGVRIIQ: Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-3.5-turbo in organization org-cweJKFXoodgdsEBuNpN6mcxm on requests per min (RPM): Limit 10000, Used 10000, Requested 1. Please try again in 6ms. Visit https://platform.openai.com/account/rate-limits to learn more.', 'type': 'requests', 'param': None, 'code': 'rate_limit_exceeded'}}
Retry 0 for AGUUO3AOK2DKYDBBWTLXDPQ4NFQA: Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-3.5-turbo in organization org-cweJKFXoodgdsEBuNpN6mcxm on requests per min (RPM): Limit 10000, Used 10000, Requested 1. Please try again in 6ms. Visit https://platform.openai.com/account/rate-limits to learn more.', 'type': 'requests', 'param': None, 'code': 'rate_limit_exceeded'}}
Retry 0 for AGFN233ARPBIYYVKHVV7V23KSTHQ: Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-3.5-turbo in organization org-cweJKFXoodgdsEBuNpN6mcxm on requests per min (RPM): Limit 10000, Used 10000, Requested 1. Please try again in 6ms. Visit https://platform.openai.com/account/rate-limits to learn more.', 'type': 'requests', 'param': None, 'code': 'rate_limit_exceeded'}}
Retry 0 for AH3JNRYXE62DKUSLIJ4SNWEIZFFA: Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-3.5-turbo in organization org-cweJKFXoodgdsEBuNpN6mcxm on requests per min (RPM): Limit 10000, Used 10000, Requested 1. Please try again in 6ms. Visit https://platform.openai.com/account/rate-limits to learn more.', 'type': 'requests', 'param': None, 'code': 'rate_limit_exceeded'}}
Retry 1 for AF3USMCPVISXTYJJ4OTMOEFYOP3Q: Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-3.5-turbo in organization org-cweJKFXoodgdsEBuNpN6mcxm on requests per min (RPM): Limit 10000, Used 10000, Requested 1. Please try again in 6ms. Visit https://platform.openai.com/account/rate-limits to learn more.', 'type': 'requests', 'param': None, 'code': 'rate_limit_exceeded'}}
Retry 0 for AGEEDPVFSX2JJLAXB6GO4VGDF5TA: Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-3.5-turbo in organization org-cweJKFXoodgdsEBuNpN6mcxm on requests per min (RPM): Limit 10000, Used 10000, Requested 1. Please try again in 6ms. Visit https://platform.openai.com/account/rate-limits to learn more.', 'type': 'requests', 'param': None, 'code': 'rate_limit_exceeded'}}
Retry 0 for AG46DJOKA5F6WMT63FZUDZO34ABQ: Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-3.5-turbo in organization org-cweJKFXoodgdsEBuNpN6mcxm on requests per min (RPM): Limit 10000, Used 10000, Requested 1. Please try again in 6ms. Visit https://platform.openai.com/account/rate-limits to learn more.', 'type': 'requests', 'param': None, 'code': 'rate_limit_exceeded'}}
Retry 0 for AFJUZBSOVUATVZ265O4NJYPRYQTQ: Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-3.5-turbo in organization org-cweJKFXoodgdsEBuNpN6mcxm on requests per min (RPM): Limit 10000, Used 10000, Requested 1. Please try again in 6ms. Visit https://platform.openai.com/account/rate-limits to learn more.', 'type': 'requests', 'param': None, 'code': 'rate_limit_exceeded'}}
Retry 1 for AHVY6YYJRWU6DCMZ3EK7MEQTUPIA: Error code: 429 - {'error': {'message': 'Rate limit reached for gpt-3.5-turbo in organization org-cweJKFXoodgdsEBuNpN6mcxm on requests per min (RPM): Limit 10000, Used 10000, Requested 1. Please try again in 6ms. Visit https://platform.openai.com/account/rate-limits to learn more.', 'type': 'requests', 'param': None, 'code': 'rate_limit_exceeded'}}
